objid,ra,dec,hubble,group
J11111691-00492703,167.82046,-0.824175,E1,train
J11202363-00475977,170.09846000000005,-0.799936,E1,valid
J13020358-00501235,195.51492,-0.836764,E1,train
J14080052-00491852,212.00217,-0.8218110000000001,E1,train
J15175157-00473554,229.46487,-0.7932060000000001,E1,test_expert
J15303329-00483353,232.63871,-0.809314,E1,test_expert
J15350971-00395002,233.79046,-0.663894,E1,train
J13420801-00163157,205.53337,-0.275436,E1,train
J14521606-00173706,223.06692,-0.293628,E1,train
J11230324+00032684,170.7635,0.057455999999999986,E1,valid
J11352327+00052598,173.84696,0.09055,E1,valid
J13112996+00085771,197.87483,0.149364,E1,valid
J14505259+00054021,222.71912000000003,0.094503,E1,valid
J15014524+00003051,225.4385,0.008475,E1,train
J11085577+00264130,167.23237,0.444806,E1,train
J13370800+00270763,204.28333,0.452119,E1,test_expert
J14495738+00332984,222.48908,0.558289,E1,train
J11183601+01015161,169.65004,1.031003,E1,train
J13125113+01000645,198.21304,1.001792,E1,valid
J13125474+01020948,198.22808,1.035967,E1,train
J14261298+00513810,216.55408,0.860583,E1,train
J10403463-00543390,160.14428999999996,-0.909417,E1,train
J10433474-00560326,160.89475,-0.934239,E1,train
J12093522-00544489,182.39675,-0.912469,E1,test_expert
J13191658-00550135,199.81908,-0.917042,E1,train
J14071111-00524310,211.79629,-0.878639,E1,train
J14130535-00504645,213.27229,-0.8462360000000001,E1,valid
J08441714-00252964,131.07142,-0.4249,E1,test_expert
J13184296-00104416,199.679,-0.17893299999999998,E1,train
J08505070+00222385,132.71125,0.373292,E1,valid
J09351434+00243287,143.80975,0.409131,E1,train
J10143714+00202946,153.65475,0.341517,E1,test_expert
J12401219+00414440,190.05079,0.695667,E1,valid
J13010568+00453020,195.27367,0.758389,E1,train
J14230098+00473967,215.75408,0.794353,E1,train
J14590985+00453447,224.79104,0.759575,E1,test_expert
J15285022+00463811,232.20925,0.777253,E1,train
J10591785+01091250,164.82437,1.1534719999999998,E1,train
J01100316+13584134,17.513170000000002,13.97815,E1,train
J01240809+14020414,21.03371,14.034482999999998,E1,test_expert
J02114909+13011579,32.95454,13.021053,E1,test_expert
J01491189+14030184,27.299540000000004,14.050510999999998,E1,train
J01581622+14174782,29.56758,14.296617,E1,train
J01131568+15305924,18.31533,15.516456,E1,train
J01385194+15025885,24.71642,15.049681,E1,train
J01571297+14440763,29.304040000000004,14.735453,E1,test_expert
J01564224+14354359,29.176,14.595442000000002,E1,test_expert
J00562300+13523479,14.09583,13.876331,E1,test_expert
J01142501+13430998,18.60421,13.719439,E1,valid
J01491406+13031922,27.30858,13.055339,E1,train
J01083207+15012297,17.13362,15.023047,E1,valid
J01215332+14534453,20.47217,14.895703,E1,train
J01533748+14022200,28.40617,14.039444,E1,valid
J00372827+15373456,9.36779,15.626267000000002,E1,train
J01122733+15450025,18.11387,15.750069,E1,train
J02444064-09073560,41.16933,-9.126556,E1,test_expert
J03354087-07063549,53.92029,-7.109858,E1,valid
J02520719-08053399,43.02996,-8.092775,E1,valid
J04085789-05380027,62.24121,-5.633408,E1,test_expert
J03375324-06090343,54.47183,-6.150953,E1,train
J12151801-03254584,183.82504,-3.4294,E1,train
J13010754-03265256,195.28142,-3.4479330000000004,E1,train
J11364208-02333753,174.17533,-2.560425,E1,train
J12220343-02370023,185.51429,-2.616731,E1,valid
J13214677-01455578,200.44487,-1.765494,E1,train
J12291487-03365572,187.31196,-3.615478,E1,train
J12582226-03060559,194.59275,-3.101553,E1,train
J11530195-02174843,178.25812,-2.296786,E1,train
J11383936-01321383,174.66400000000004,-1.537175,E1,valid
J12430989-01262844,190.79121,-1.441233,E1,valid
J09084183+00290488,137.17428999999998,0.484689,E1,train
J09011039+53131271,135.29328999999998,53.220197,E1,train
J09193447+55350216,139.89362,55.583933,E1,valid
J08013231+42000836,120.38462,42.002322,E1,valid
J08133577+45514192,123.39904,45.861644,E1,train
J08392838+52150382,129.86825,52.251061,E1,test_expert
J08431719+52452872,130.82162,52.757978,E1,test_expert
J09341875+59110715,143.57811999999996,59.18531899999999,E1,train
J10162299+60140592,154.09579,60.23497800000001,E1,train
J10165304+60170579,154.221,60.284942,E1,valid
J10341440+61382593,158.56,61.640536,E1,valid
J10334687+62141363,158.44529,62.23711899999999,E1,valid
J17114978+57352238,257.95742,57.58955,E1,train
J17145363+57402435,258.72346,57.67343100000001,E1,valid
J17094406+62582318,257.43358,62.97310600000001,E1,train
J17165261+57274961,259.21921000000003,57.463781,E1,test_expert
J10035185+59261058,150.96604,59.436272,E1,valid
J08312927+48373409,127.87196000000002,48.626136,E1,test_expert
J09200360+55555243,140.015,55.931231,E1,train
J10043174+60062890,151.13225,60.108028,E1,train
J15422835+52595102,235.61812,52.99750600000001,E1,train
J16053700+49035992,241.40417,49.066644,E1,valid
J16074584+48362507,241.941,48.60696400000001,E1,train
J15341928+54471447,233.58033,54.787353,E1,train
J15450640+53152889,236.27667,53.258025,E1,train
J16080817+49120376,242.03404,49.201044,E1,test_expert
J16081151+49102921,242.04796,49.174781,E1,train
J08154197+46265961,123.92487,46.449892,E1,valid
J08583650+54190277,134.65208,54.317436,E1,train
J08075763+45381434,121.99012,45.637317,E1,test_expert
J16542879+39221910,253.61996,39.371972,E1,test_expert
J17033060+36251286,255.8775,36.420239,E1,valid
J10014653+61495525,150.44387,61.832014,E1,train
J14195486+63093702,214.97858,63.16028299999999,E1,train
J08453157+53573274,131.38154,53.95909399999999,E1,train
J09151445+58120034,138.81021,58.20009399999999,E1,train
J07334528+36404367,113.43867,36.678797,E1,train
J13233133+66242280,200.88054,66.40633299999999,E1,test_expert
J07493899+42580139,117.41246,42.967053,E1,train
J08442762+55374301,131.11508,55.628614,E1,valid
J13120697+67301190,198.02904,67.50330600000001,E1,train
J08495278+57071115,132.46992,57.119764,E1,train
J08494486+57092344,132.43692,57.156511,E1,train
J13145534+67534405,198.73058,67.895569,E1,train
J17270154+56530828,261.75642,56.885633,E1,train
J17255814+56381289,261.49225,56.636914,E1,train
J17131902+64043695,258.32925,64.076931,E1,train
J17210556+61300645,260.27317,61.501792,E1,test_expert
J17261122+59183139,261.54675,59.308719,E1,train
J17340606+56475884,263.52525,56.799678,E1,train
J17315921+59581817,262.99671,59.971714,E1,train
J07455873+41070975,116.49471,41.119375,E1,train
J07492197+43460198,117.34154,43.767217,E1,train
J07564427+45523694,119.18446000000002,45.876928,E1,valid
J09274773+59080883,141.94887,59.135786,E1,train
J10195281+63570573,154.97003999999995,63.95159200000001,E1,train
J13575353+64543976,209.47304,64.91104399999999,E1,train
J16160597+50545593,244.02487,50.915536,E1,test_expert
J11221540+67131883,170.56417,67.221897,E1,test_expert
J15113086+60572416,227.87858,60.956711,E1,train
J11562507+68104435,179.10446000000005,68.178986,E1,test_expert
J16103776+53242134,242.65733,53.405928,E1,test_expert
J16242450+48314259,246.10208,48.528497,E1,valid
J16271202+48411044,246.80008,48.686233,E1,train
J16592279+41023284,254.84496,41.042456,E1,valid
J12353502+01533738,188.89592,1.893717,E1,valid
J15112541+01410831,227.85587,1.685642,E1,test_expert
J15134588+02072977,228.44117000000003,2.124936,E1,train
J15134709+02055289,228.44621,2.098025,E1,train
J12174112+03392102,184.42133,3.655839,E1,train
J12371939+03414642,189.33079,3.696228,E1,test_expert
J12431873+03330067,190.82804,3.550186,E1,train
J13474313+03244138,206.92971,3.411494,E1,train
J15130058+02013407,228.25242000000003,2.0261310000000003,E1,valid
J11213256+02531412,170.38567,2.8872560000000003,E1,test_expert
J11420325+03001693,175.51353999999995,3.004703,E1,train
J10473039+03084185,161.87662,3.1449580000000004,E1,valid
J11060480+03191046,166.52,3.319572,E1,train
J12534700+03263037,193.44583,3.4417690000000003,E1,valid
J14145135+03075121,213.71396,3.130892,E1,train
J14040617+04344271,211.02571,4.578531,E1,test_expert
J21471340-08232987,326.80583,-8.391631,E1,valid
J21540654-08390061,328.52725,-8.650169,E1,train
J23175717-10083899,349.48821,-10.144164,E1,valid
J22394939-09123236,339.95579,-9.208989,E1,train
J22592531-09294915,344.85546,-9.496986,E1,valid
J23184641-10235731,349.69337,-10.399253,E1,test_expert
J00033212-10444078,0.8838299999999999,-10.744661,E1,train
J23230838-10051156,350.78492,-10.086544,E1,train
J00571891-10163308,14.32879,-10.275856,E1,train
J01464101-09394092,26.67087,-9.661367,E1,valid
J00431011-09514134,10.79212,-9.861483,E1,train
J01372314-09161393,24.34642,-9.270536,E1,test_expert
J00460570-09301088,11.52375,-9.503022,E1,test_expert
J03002983-07103807,45.12429,-7.177242,E1,valid
J23552697-09043335,358.86237,-9.075931,E1,train
J00593922-08525240,14.91342,-8.881222,E1,train
J01262591-08335127,21.60796,-8.564242,E1,train
J03371036-05350511,54.29317,-5.584753,E1,train
J21534622-07511091,328.44258,-7.853031,E1,test_expert
J21415966-06461933,325.49858,-6.772036,E1,test_expert
J22350074+13275789,338.7530799999999,13.466081,E1,train
J23253754+14342639,351.40642,14.573997,E1,train
J23122141+14363373,348.0892100000001,14.609369,E1,valid
J22142177+13571114,333.59071,13.953094,E1,train
J01570451-09081920,29.268790000000006,-9.138667,E1,train
J01372342-09100717,24.34758,-9.168658,E1,test_expert
J08060710+39203275,121.52958,39.342431,E1,valid
J08312103+46131459,127.83762,46.220719,E1,test_expert
J08004242+40013832,120.17675,40.027311,E1,train
J02040001-09062146,31.00004,-9.105961,E1,test_expert
J10474331+59244059,161.93046,59.411275,E1,train
J09251863+55351569,141.32762,55.587692,E1,train
J12031437+62064567,180.80987,62.112686,E1,train
J09513500+01064342,147.89583000000005,1.112061,E1,train
J08580494+01091350,134.52058,1.15375,E1,train
J10061050+02544636,151.54375,2.912878,E1,train
J10525282+01531269,163.22008,1.886858,E1,train
J10415952+02374899,160.498,2.630275,E1,test_expert
J11213761+02413864,170.40671,2.694067,E1,train
J10520614+03222023,163.02558,3.372286,E1,train
J09100637+51544252,137.52653999999998,51.911811,E1,train
J09100466+52040166,137.51942,52.067128,E1,train
J09075442+52472619,136.97675,52.790608,E1,train
J09202342+54563194,140.09758,54.94220600000001,E1,train
J07453572+33574663,116.39883,33.96295300000001,E1,valid
J07533168+38435987,118.382,38.733297,E1,valid
J11030421+64462751,165.76754,64.77430799999999,E1,train
