objid,ra,dec,hubble,group
,211.71575,0.850133,E5,train
,191.71333,0.297028,E5,train
,202.4375,1.182972,E5,train
,32.95067,13.155356,E5,valid
,176.09054,-3.1840610000000003,E5,train
,144.91637,-0.235308,E5,train
,261.17842,53.855225,E5,test_expert
,154.07583,60.31184200000001,E5,train
,219.25308,59.862125,E5,valid
,135.05683,53.918058,E5,train
,119.16592,44.101000000000006,E5,train
,208.00904,66.839011,E5,valid
,136.62362,56.796464,E5,train
,164.44408,1.253464,E5,valid
,151.44592,2.246619,E5,train
,151.44603999999995,2.244128,E5,valid
,6.943289999999998,-10.262983,E5,valid
,29.44158,-8.559461,E5,test_expert
,310.09262,-4.8333309999999985,E5,train
,339.20771,14.386947,E5,train
,358.88992,-9.654731,E5,train
,163.07408,61.379714,E5,valid
,181.80717,62.964967,E5,test_expert
,183.63296,4.435069,E5,train
,220.85687,4.379075,E5,train
,155.78658,57.039153000000006,E5,train
,183.17925,61.970914,E5,train
,240.50633,48.663794,E5,train
,255.78058,31.699778,E5,train
,332.75629,12.374317,E5,valid
,311.78017,0.430181,E5,valid
,339.0714200000001,1.210561,E5,valid
,53.00571,0.279461,E5,train
,40.34387,1.1113309999999998,E5,test_expert
,131.20733,43.45050300000001,E5,train
,134.81596000000002,39.685322,E5,train
,156.24046,47.75375,E5,test_expert
,172.15604,50.8275,E5,test_expert
,233.144,38.91620800000001,E5,train
,144.51596,42.974319,E5,valid
,169.52767,59.765364,E5,test_expert
,200.26254,58.548931,E5,train
,164.92287,6.200436,E5,train
,150.39271000000005,6.932025,E5,train
,164.86546,9.835694,E5,train
,239.18396,46.344603,E5,train
,246.45817,40.488722,E5,train
,14.0875,-1.176631,E5,train
,35.11054,-0.31285,E5,test_expert
,175.52696,8.980189,E5,train
,132.81767,8.456436,E5,test_expert
,213.96475,53.585611,E5,valid
,223.38425,41.441906,E5,test_expert
,236.07446,34.696278,E5,train
,248.72671,26.274764,E5,train
,243.28696,30.827039000000006,E5,test_expert
,227.76583,37.025867,E5,train
,213.80704,41.674336,E5,train
,184.94962,12.421933,E5,train
,208.06375,40.149136,E5,train
,237.04892,9.073494,E5,test_expert
,113.98196000000002,42.203353,E5,train
