objid,ra,dec,hubble,group
587739827674480682,237.4119,17.254742,E6,train
587722983902019743,212.95964,0.5132862,E6,train
587735662083375139,142.98529,34.4364,E6,train
587726100949500122,220.32407,3.6906984,E6,valid
587739608094277788,194.9164,31.452057,E6,valid
587742594694119584,206.00626,17.159422,E6,train
587742566783451335,151.67542,15.985501,E6,test
588023046410797199,154.34033,23.784967,E6,train
587745541057675377,156.61281,16.285135,E6,train
587739826587172940,205.24393,24.900522,E6,train
587734841742393917,117.94883,23.431557,E6,train
587727942952550679,132.47305,0.9194336,E6,train
588017721175244942,164.5852,40.788204,E6,train
587748929236435102,170.28394,0.1828128,E6,test
587736543090114967,210.99593,9.6354065,E6,train
588023047481262249,146.28314,22.71775,E6,train
587741490910068770,171.61876,29.871761,E6,valid
587735348573372554,180.7781,15.16534,E6,train
587733604791681043,211.34502,57.54295,E6,valid
587726033875107978,216.4302,2.9857323,E6,train
587738564944330952,126.8569,7.963526700000001,E6,test
588011124117602384,204.16158,61.493202,E6,test
587742616172495112,240.67622000000003,15.236842,E6,train
587742061623640221,218.5417,19.082808,E6,valid
587732772132159558,189.264,10.413011,E6,train
588018253221593261,240.48848,36.14145,E6,valid
587739827661242556,206.21848,25.485546,E6,valid
587739504477733119,205.71266,29.832417,E6,train
587736915143229734,223.27924,11.366882,E6,train
587733398103326838,230.60213,44.713062,E6,train
587727944029896973,140.8051,2.0601025,E6,test
587736584977318219,244.88762000000003,24.188805,E6,train
587728931338453234,124.64917,40.53034,E6,test
587731514224803993,37.976646,1.1156653,E6,train
587739809957282014,230.84764,19.401829,E6,valid
588011217523114033,197.29942,61.207330000000006,E6,valid
587739153891721521,123.058975,20.314926,E6,train
587726033867178159,198.37689,3.3620144999999995,E6,train
587739652644012310,237.28117000000003,21.90135,E6,test
588017569237565576,190.66693,11.22322,E6,valid
587748930314829985,180.95157,0.8503204,E6,test
587742576454992007,215.45497000000003,17.014135,E6,valid
587728309636759701,162.93356,3.0287993,E6,train
588297864720023686,145.66794,40.43888,E6,train
587733603189981392,237.7158,45.009552,E6,train
587725550667694263,145.37953000000005,60.747086,E6,train
588017604686774370,192.78079,44.54462,E6,train
587725552282239067,161.61653,66.27239,E6,valid
588009370151747703,172.46513000000004,60.84815,E6,train
588023721245278287,220.83623,20.845812,E6,valid
587726031702720703,159.5033,1.4643122,E6,train
587739377780654230,155.01568999999995,32.095287,E6,train
587739608099520613,208.60739,29.550318,E6,train
587742014881595527,153.25282,20.211872,E6,valid
587735663162884329,157.98654,40.236897,E6,valid
587728879270494288,163.15524,3.8310208,E6,valid
588017606291685438,174.13618,45.704285,E6,test
587731889503928439,177.96892,56.28531,E6,train
588011124657881219,219.08646,58.757397,E6,train
587732484886626371,149.27446,45.259148,E6,valid
587735660477874320,156.95752,37.84689,E6,train
587742062671822908,155.98155,20.941969,E6,test
587733608550105276,239.36127,44.90933,E6,test
587728879264530562,149.47276000000005,3.4297948,E6,train
587732152030003342,140.16527,39.346077,E6,test
587735662626275367,158.90594,39.97335,E6,train
587738067803898083,117.57695,52.01156,E6,train
587735431230193758,205.7665,49.064693,E6,train
587741721745752197,183.93506,27.415018,E6,train
587739607562322026,207.64972,29.290834000000004,E6,train
587748928167477454,181.29001,-0.74760896,E6,train
588017702407241898,211.66417,10.30105,E6,train
587733441047625965,235.90152,44.1604,E6,test
587738411409539198,174.53311000000005,15.490170999999998,E6,train
588013381665816735,168.43454,50.171547,E6,train
588010360148721874,154.23415,5.0342627,E6,train
587739814779552136,239.47607,20.099365,E6,train
587725817500205251,240.65862,53.502926,E6,valid
588023722319741047,222.72633,21.23856,E6,train
587732578831696406,125.689095,4.2723885,E6,train
587739406806221121,244.85468,18.912561,E6,test
588297865255125159,140.81917,38.90704,E6,train
587741533321691273,168.9394,29.244698,E6,valid
587739504477798565,205.90079,29.810448,E6,valid
588010360153178245,164.34187,5.3852134000000005,E6,test
587741708874023012,152.76391999999996,23.579796,E6,test
588018054575816743,213.31516,47.93341,E6,test
588015508201668758,13.81116,-0.8221632,E6,valid
588295840708362368,165.75365,47.664867,E6,test
587729776913023055,227.38014,-2.3943052,E6,test
588016879364669651,127.3274,26.371546,E6,train
587739845393187226,240.27977,15.214472,E6,train
587741601486405695,162.50856000000005,25.341482,E6,test
588295840171688001,166.43227,47.348198,E6,train
587739828752351358,246.88087,14.411142000000002,E6,train
587742571071275135,161.9182,17.401674,E6,test
587735240640430216,137.0742,33.729645,E6,train
587735240640102611,136.45428,33.316959999999995,E6,train
587731889504190522,179.07553,56.45958,E6,train
587729227688444095,238.63916,54.711647,E6,test
587739708488483007,227.7382,23.841524,E6,valid
587739844849565964,224.74504,19.528902,E6,train
587739305554477270,171.68643,35.399857,E6,train
588009372834857093,165.68661,62.117897,E6,train
587734894363541526,179.51428,11.044644,E6,test
587731891650429020,173.5193,57.670326,E6,train
587728879805595771,159.08,4.1606016000000015,E6,train
587741392105701557,135.32063,22.880144,E6,train
587725551747006618,170.86743,67.08104,E6,test
588848900990435476,189.12453,0.69078803,E6,test
587739609175556241,214.67696,29.027195000000006,E6,train
588007005807772127,253.53926,39.408726,E6,train
588010878224957543,186.22403,4.244893,E6,test
587739608088707114,179.87065,31.735258,E6,train
587744873718350015,137.16838,13.094914,E6,test
587742013283500144,183.8452,21.878168,E6,train
587733609624109223,240.73763,44.98538,E6,train
588015509806579799,0.7155255,0.4293444,E6,train
587742949567561766,164.67963,62.897373,E6,train
587732050551046308,128.7059,42.10691,E6,train
587734841742524772,118.13097,23.628407,E6,train
587742573760151664,172.49173000000005,20.592958,E6,valid
587742012761440455,219.67694,17.923334,E6,train
588009366936813689,140.37708,53.717575,E6,train
588017979956658293,155.39749,37.103596,E6,train
587726101489123668,226.64156,3.7614949,E6,test
588007006331666597,220.80035,61.356014,E6,test
587736916223328614,237.90552,9.486121,E6,valid
588017729762558092,185.99521,7.7531395,E6,train
587731187805192371,338.66153,1.1525464,E6,train
587741709420986492,178.0304,27.65163,E6,train
587738065656348949,119.83529,51.08048,E6,train
588017991766311150,210.99811,9.273248,E6,test
587739406757331357,123.48137,18.084002,E6,train
587729388211667086,130.0917,46.076355,E6,train
588297865259581542,152.79019,43.452133,E6,train
588017724397256860,177.59485,6.609596000000002,E6,valid
587726102022979786,219.78786,4.551817,E6,train
587732771596075025,191.04314,10.058674,E6,train
587741534393794646,164.53145,29.58002,E6,train
587728308025163905,160.7144,1.7363346000000002,E6,valid
587732771043344466,154.3209,8.381217999999999,E6,train
587741721212682329,193.59291,26.738806,E6,valid
588007005801939218,242.55145,50.297474,E6,valid
587741532232155405,131.32455,18.20584,E6,train
588023668102201521,194.21382,18.821074,E6,train
588017627757412503,157.90536,42.642406,E6,valid
588010360156913792,172.9459,5.675574,E6,train
587742864746545243,172.85093999999995,17.430437,E6,valid
587725979613855886,125.193924,49.08891,E6,train
587737810108678330,124.44238,54.521286,E6,train
