objid,ra,dec,hubble,group
587732135376715861,151.531,47.26265,E0,train
588017703997866041,165.1475,12.161567,E0,valid
587748930315616276,182.76694,0.97231907,E0,valid
587741723360624705,194.99062,28.246664000000006,E0,valid
588017564954263630,188.09744,11.262971,E0,train
588013383269810181,146.6191,45.752605,E0,valid
588017567638749362,188.46507,13.322445000000002,E0,train
587725816408899636,159.50676,64.26635999999999,E0,valid
587742567322288247,156.29793,17.255551999999998,E0,test
587729778512953464,202.83194,-1.615048,E0,train
588010358545055747,170.07416,4.320364,E0,train
587736976351232052,242.83746,22.375214,E0,test
587739719770898547,235.99539,19.21152,E0,train
587739720291516448,196.49849,29.278816,E0,train
587733609627582471,247.83006,39.150806,E0,train
587736920509120614,247.19221,25.494705,E0,train
587725551731409003,118.64896,44.151814,E0,train
587731870171004947,179.96738,55.53487,E0,train
587741531709243444,164.41378999999995,27.493666,E0,train
587739131890302989,234.51857,26.281544,E0,train
587735236882464903,122.58922,25.122301,E0,valid
588017703457325131,156.59792,10.918426,E0,train
587739131879358490,207.31238,35.295074,E0,valid
588009371227259020,180.80998,62.112637,E0,test
588010878764646458,192.78712,4.5809115999999985,E0,train
588017991238484191,231.5883,6.7164583,E0,train
588017725479321651,196.70773,7.444058,E0,test
587729387143757827,146.99902,53.812164,E0,test
588017728151290028,184.56006,6.603636999999999,E0,train
588023046411190382,155.40393,23.98971,E0,train
587738946667348057,140.14546,30.176739,E0,train
587739407869542417,221.55731,29.969147,E0,train
587739158722969818,137.13956000000002,28.129890000000003,E0,train
588017567093424226,168.71799,12.44806,E0,train
587731512085250200,56.13986,-0.596268,E0,train
587731870170087485,176.38763,55.40008,E0,test
588017979966554171,184.19016,40.91501,E0,valid
587731186743967777,7.256181,0.3508289,E0,train
588848901002035379,215.75409,0.7943529,E0,train
587728310170222636,155.12968,3.2276978,E0,train
587729159518552284,229.66417,3.7957847,E0,train
587722982825001153,205.53342,-0.2754356,E0,train
588011122503319734,186.43362,61.52013,E0,train
588017566557012052,169.79256999999996,12.164809,E0,train
587726033854529602,169.41507,3.3142548,E0,test
588017726552539300,195.50615,8.270812,E0,train
587722984432402610,198.22809,1.035976,E0,test
587731868023718050,181.13531,53.941685,E0,valid
587726101490237671,229.22227,3.635188,E0,train
587722983906148504,222.50903,0.57878035,E0,train
587725040096575543,190.66414,-2.8783066,E0,valid
587731891649052897,167.98778,57.078976,E0,train
588023668100825163,190.82469,19.013529,E0,valid
588017702401474668,198.30705,11.224897,E0,valid
587742014364057653,200.62733,22.099554,E0,valid
587725550144454793,214.97865,63.16026,E0,valid
587729160049000586,214.96422,5.061096,E0,train
587732483267625259,129.38893000000002,33.751904,E0,valid
587732134846005335,172.34816,51.210022,E0,test
587739827124961488,207.60463,24.908932,E0,train
588023046941376518,139.3227,20.045269,E0,train
587735428541710406,191.25127,48.628876,E0,train
587734893829750789,186.68095,10.772893,E0,train
588011097262194807,168.77187,61.081684,E0,train
587732770518794297,182.89563,9.351941,E0,train
587732484366336050,205.98543,48.869118,E0,train
587739719215808597,191.3973,28.7619,E0,valid
587738615949361218,163.02045,34.64764,E0,train
587725469594681449,127.926476,48.98348,E0,train
588017979449212937,236.88103,28.030725,E0,train
587739646743543945,163.41888,30.208004,E0,train
587732772126326918,175.62416000000005,10.475774,E0,train
587729158440550466,219.87889,3.6707551,E0,train
587729782810345880,257.43234,34.407097,E0,valid
587739382063038643,222.67279,29.784805,E0,test
587736975273689354,234.1623,25.906809,E0,train
588017726556143660,203.87225,8.073459,E0,train
587731872853262542,128.08763000000002,39.99801,E0,train
587735663162884154,158.09767,40.169033,E0,train
588007005260742753,230.24509,56.955788,E0,valid
588017713122902167,211.02184,49.97976,E0,train
588009371758887025,156.44023,59.432644,E0,valid
587742628532715833,240.40768,10.353244,E0,train
587735663163605142,160.16786000000005,40.644093,E0,train
588010360139022665,132.05862,3.7249422,E0,train
588298664117665813,208.32076,45.727463,E0,train
587729778527764844,236.68906,-0.8595951,E0,train
587741722823753890,194.92627,27.924726,E0,valid
587728879806382259,160.93282,4.2259445,E0,test
587739809962000749,241.41766,15.591995,E0,valid
587739157112553703,138.25835,27.117037,E0,train
588023047482245174,148.60399999999996,23.290958,E0,valid
587736618787668305,239.58702,27.333742,E0,train
588017725484171423,207.82442,7.1132279999999986,E0,valid
