objid,ra,dec,hubble,group
587742568937226280,166.43481,19.81076,E5,train
588017566027939969,187.98297,12.174039,E5,train
588017979437809689,208.08849,38.19589600000001,E5,valid
587732134304350321,156.24048,47.753765,E5,train
587739609171623977,204.56076,31.154161,E5,train
587731891649052858,167.87296,57.00055699999999,E5,train
588017702939918530,202.04135,11.443592,E5,test
587726015087182073,221.74435,1.839822,E5,train
587739827667599372,221.60619,22.303686,E5,train
587736915685736583,236.1711,9.518006,E5,train
587726100420624612,238.5085,2.3162575,E5,train
587733079735271611,169.45372,53.215405,E5,valid
588017979429748812,184.41362,40.58119600000001,E5,train
588017565487333500,179.3251,11.655879,E5,train
588848899934454078,229.77434,-0.03238933,E5,train
587742573223739438,173.66798,20.24176,E5,test
587739811035611558,241.38908,16.366802,E5,train
588018056191803595,229.79558,43.204556,E5,train
587739629558759504,224.47487,25.43498,E5,train
587736808307294404,220.8779,11.944652,E5,test
588016879361458483,120.89612,22.155983,E5,test
587726033853284486,166.54,3.2970793,E5,train
588017730835972115,185.20575,8.594342999999999,E5,valid
587733081346801827,172.44826,54.77517,E5,test
587734893294125220,189.63405,10.37653,E5,train
587736620395004196,233.0544,32.354607,E5,valid
588848900989780194,187.69794,0.63580006,E5,valid
587726032777052304,160.84105,2.3108275000000003,E5,train
587739096454922326,191.44734,36.28084000000001,E5,train
587738066202919059,149.28284,68.09325,E5,train
587734891677483097,175.62733,8.867577,E5,train
587742881919991907,231.95554,55.74482,E5,train
587733397571043509,240.89595,37.712803,E5,train
588018056733786379,242.11064,36.40806,E5,train
588017627228536937,183.04549,45.52518,E5,valid
587729228225708237,240.22224,54.333057,E5,train
587741722286555266,194.06094,27.506304,E5,train
587738946137686022,158.51144,35.87959,E5,train
588017704537555054,171.61203,12.921115,E5,train
588848901523374194,180.14911,1.2062999,E5,valid
587739608094277792,194.94281,31.457376,E5,train
587726032235200524,149.42264,1.7644898,E5,train
587728880871276703,140.56581,4.082637,E5,valid
587733604256448643,217.13377000000003,55.537663,E5,train
587725589848981587,263.18518,55.532482,E5,test
587729409683751095,240.00029,52.379128,E5,valid
587741532247883873,168.92764,28.472576,E5,train
587742062692925546,208.06403,21.742962,E5,test
588011218598625348,205.76122,60.97171,E5,train
587742060536725611,186.56635,21.715496,E5,train
587746210251800791,162.168,9.1794815,E5,train
587736921044943156,245.29532000000003,27.21493,E5,train
587735236883054792,123.646835,26.106323,E5,test
587733399190700408,258.23758,23.257463,E5,valid
587731522276032720,125.13171,36.45745,E5,valid
587732577775583436,166.14899,6.8805103,E5,train
587742865288200309,184.31561,18.30897,E5,test
587738615948640339,161.0067,34.186207,E5,train
588007005271687606,254.44756,37.687695,E5,test
587734862147223664,155.98083,8.297725999999999,E5,train
588013382742835358,180.21773,52.0145,E5,valid
587739458833285222,215.02058,29.117245,E5,train
587735347491504320,161.66089,13.157947,E5,test
587739707944206442,209.38629,28.141443,E5,train
587731886814789709,134.6934,45.265625,E5,train
587735665841013032,205.91359,55.63151600000001,E5,train
587742627987325092,220.80782,13.957381,E5,train
588011122503254179,186.27034,61.56692,E5,test
587748929234993300,166.9943,0.09023015,E5,train
587739809414250657,216.18535,23.139898,E5,train
587736543630590128,219.22803,9.338454,E5,train
587739609164939376,186.65408,32.618286,E5,train
587739828736688266,210.63992,25.774624,E5,train
587741602032255144,185.36407,27.637236,E5,valid
588011123039141990,181.38391,61.9855,E5,train
587732050556682334,143.02567,50.412086,E5,test
587735236881744174,121.18476,24.116068,E5,train
587738196124696726,151.55418,69.49598,E5,test
587742062136852640,160.64745,21.199833,E5,train
587736478129127693,220.22838,10.416026,E5,valid
588013383802159300,134.51907,40.39895,E5,valid
587729970182946865,232.37798,-2.4687588,E5,valid
588017705084452933,195.13948,13.514123,E5,train
587729773681574172,205.00171,-2.3096483,E5,train
587739828751040795,243.99843,15.533797,E5,train
587741421639041229,132.83496,21.751083,E5,test
587742062697578638,219.1747,19.88014,E5,train
587742550139666557,209.42358,17.743557,E5,train
587736545237139594,224.58147,4.914386,E5,test
588017605757501548,182.97115,45.76441,E5,train
587726099873464481,214.98898,3.2710161,E5,train
588009368009113710,135.43326000000002,52.27931,E5,test
587742189366804699,181.17992,24.117752,E5,train
587734623789056117,154.76817,44.44423,E5,valid
587735743155667247,245.7822,27.830685,E5,valid
587733610161701079,242.78685,44.172714,E5,valid
587734950196609171,138.75046,9.567268,E5,train
587742550141632647,214.13383,16.998997,E5,train
587730022254903458,219.92316,5.932188,E5,valid
587726016156074191,210.65236,3.0118518,E5,train
588011122510528613,217.78535,57.122433,E5,valid
587731680111689877,119.547104,30.504524,E5,test
587729777986634046,227.09134,-1.5565882,E5,valid
587741721211306167,190.1604,26.8936,E5,train
588017725482074172,203.10616,7.3318367,E5,train
587745243630534776,155.86038,17.263536,E5,train
587738947752558770,170.20247,39.320694,E5,train
588017703998259288,166.02417,12.078896,E5,train
587732135919616056,171.54974,51.96317,E5,test
587722983904248107,218.14442000000003,0.45553806,E5,test
587736585507176824,229.83952,33.247820000000004,E5,valid
587732771052781668,176.12881000000004,9.578283,E5,train
587742572150915252,176.06343,19.510988,E5,valid
588007005793288389,214.19218,62.818672,E5,train
587729774219886732,208.21017,-1.7473625,E5,valid
587726033341251790,223.34058,2.4731836,E5,train
587734949125947619,146.00168,9.805695,E5,train
587742627452158223,224.7208,12.890382,E5,train
587735665322164629,252.34558,30.389347,E5,test
588017113974767728,197.89365,45.67749,E5,test
587736802933473419,192.37183,13.758029999999998,E5,valid
587729231442936120,250.57654,43.720013,E5,train
587735665303355523,202.50797,55.68014,E5,valid
587741603110322308,196.58081,28.052502,E5,train
587733411526082777,232.76625,44.273163,E5,train
587730023330414829,224.09933,6.457139,E5,train
587736541490839818,236.74362,5.459841,E5,test
588017604693917771,214.42665,40.906204,E5,valid
587736809914237074,212.5925,14.340381,E5,train
588297864193769635,178.26933,47.261658,E5,train
587726102556967013,213.09537000000003,5.430644,E5,train
587742013818470586,179.2426,22.346807,E5,train
587724648187429000,189.46318,-3.5036738,E5,train
587741708880642237,169.22433,26.578556,E5,valid
588295841786822786,181.83638,50.019833,E5,test
587735429078450334,190.83156,49.141346,E5,valid
587739407861285017,199.99274,34.66969,E5,train
587734949120573655,133.59813,7.9262047,E5,train
587733399711645844,225.19965,48.60755,E5,train
587736964532076739,217.89369,33.860313,E5,test
587731521733853505,115.93056,27.164555,E5,test
587741532237004963,142.11705,22.458939,E5,train
587729386602561635,134.99081,47.668724,E5,train
587725818563330068,198.40703,67.68738,E5,train
587739407329657007,213.85864,31.612728000000004,E5,test
588848899915120875,185.667,-0.18954381,E5,train
587735348032241795,170.64424,14.222213,E5,test
587739156583481375,157.54118,33.374466,E5,train
587742191522545797,201.98337,24.957472,E5,train
587734948593533134,156.27979,10.628079,E5,train
587735240107884695,148.11836,38.02096,E5,valid
587738410867032186,161.22311000000005,14.081316,E5,train
588010359625154768,184.7119,5.263286,E5,train
588023240207237297,136.56282,17.626407999999994,E5,train
588018091081924979,243.02159,30.667091,E5,valid
588017703477575834,203.90701,11.657557,E5,test
588298664647327823,184.42891,48.651024,E5,train
587729159503741181,195.82643,5.1340065,E5,test
588017604693459051,213.14958,41.249596,E5,train
587722983356170385,192.46497,0.198234,E5,train
587728310173106256,161.6678,3.3869538,E5,test
587741534393073809,162.75987,29.306011,E5,train
587736813668270298,228.47734,11.473937,E5,train
587731892189134983,181.40067,58.55076,E5,train
587725575889748256,261.56235,56.75933000000001,E5,train
587736808846131395,225.46786,11.627343,E5,train
587725816426332377,239.18105,53.16641600000001,E5,train
588016839636287727,128.66042,26.093239,E5,valid
587739706336018565,215.1314,25.612322,E5,train
588018056197767394,243.46701,34.74584,E5,test
587726100418920744,234.6352,2.4391742,E5,train
587733412065312821,238.75523,41.26968400000001,E5,test
587742616705499343,232.1875,18.501171,E5,train
587722981750407198,203.56332,-1.0805076,E5,train
588848899372548236,172.51376000000005,-0.42482656,E5,train
588017605230526565,213.90416,41.585632,E5,train
587739829277163644,219.48038,24.161627,E5,train
587725469057351833,127.532,47.926067,E5,test
587731522822275125,148.11897,50.002277,E5,train
587739157114126555,141.88683,28.64666,E5,train
587741532247425164,167.76305,28.255083000000006,E5,test
588010880369492054,179.47426000000004,5.91434,E5,test
587742191510356082,171.14106999999996,25.310059,E5,train
587736809919414439,224.53168,12.576519,E5,train
588023669168537889,176.28978,19.757238,E5,test
587729387156930737,202.34532,59.02035,E5,valid
587731890039619780,173.24493,56.47770300000001,E5,test
587742550142615790,216.4921,16.653013,E5,valid
587728930803941549,130.18294,44.10505300000001,E5,train
588295840711049352,174.80482,48.742054,E5,valid
587735348565573817,162.39963,13.933785,E5,test
587742775629709468,173.5089,18.08559,E5,train
587726031170699410,170.63197,1.3002622,E5,valid
587733604795940983,226.20087,52.755478,E5,train
587733197844644022,196.20488,55.71801,E5,test
587739406770307244,153.10243,30.459879,E5,train
587738409253404790,154.3825,12.030946,E5,train
587735696980312176,183.64886,58.107582,E5,train
587738065657135332,121.36887,52.680878,E5,train
587739646210736234,174.16801,31.161673,E5,valid
587741721749553251,193.67339,27.041468,E5,test
587735662085996648,149.7709,36.848183,E5,train
587732483301703876,231.70258,39.01075,E5,train
587732772125147318,172.95761000000005,10.314385,E5,test
587738616483414166,155.2646,33.339596,E5,test
587726032248897622,180.7394,2.1352968,E5,train
587742191508652105,166.82939,24.770987,E5,train
588011101035364547,243.1912,44.0618,E5,train
587732590105264234,183.75063,59.50117,E5,train
587724649258025053,182.20865,-2.6290529,E5,train
587742015441404056,209.59293,21.73326,E5,train
588017605749375152,157.62663,42.38450200000001,E5,train
587742013271900308,155.71208,19.237549,E5,test
587739608621711418,169.53748000000004,31.251822,E5,test
587739376702980260,145.5627,28.310013,E5,train
587725469059973260,133.76447,52.289085,E5,valid
587732590109655218,202.93814,58.18688,E5,train
587729387685347444,164.31845,58.841587,E5,train
587735666385682594,231.7504,47.55783,E5,train
587739720839725251,224.9699,23.946234,E5,test
587736963459645571,220.76653,32.039738,E5,valid
587732771591553135,180.50647,10.134984,E5,train
587745403078639719,148.88013999999995,14.310161,E5,train
587741391571910895,142.60876000000005,25.324556,E5,valid
588013382729597091,138.0623,41.350826,E5,train
587742573224460469,175.43044,20.333414,E5,train
587725576423276569,258.08203,64.2989,E5,train
588011123047137446,217.43927,57.807014,E5,test
587729752204771504,245.4525,43.64,E5,test
587725552275619937,134.59149,57.684982,E5,train
588017109688057935,193.19136,46.09863,E5,valid
587735349637218484,157.34392,14.316276,E5,train
588013382206029941,180.50073,51.748592,E5,train
587739720298594443,214.48183,26.327581,E5,train
587731185654432041,331.23306,-0.5976281999999999,E5,train
587731869097918567,182.72978,54.919693,E5,test
587739706865549445,196.66898,28.930006,E5,test
588010358003204245,158.71739,3.6419845,E5,train
587739721381576942,236.6414,20.203976,E5,valid
588007005800104125,237.82861,53.347317,E5,train
587726032256827584,198.95424,2.0790603,E5,test
587725491598393581,257.56427,60.48389,E5,test
588010880376111253,194.73073,5.8986554,E5,train
587729778517475519,213.19786,-1.3855316999999998,E5,train
588016841247949092,130.16031999999998,28.480057,E5,valid
587742571072061592,163.74194,17.610348000000005,E5,train
588017725483647245,206.71573,7.016749400000001,E5,test
588017704531918911,158.49316000000005,11.925646,E5,train
588015509820342361,32.161983,0.5647053000000001,E5,test
587742061629341939,231.88779,15.9639845,E5,train
587735044149215364,128.55295,29.708578000000006,E5,train
587725589845115201,258.73853,64.00946,E5,valid
587728880879599851,159.75208,5.144271400000001,E5,train
588017704536834080,170.0096,12.730476,E5,valid
587736546311012652,224.98398,5.7556376,E5,train
587729387150901398,175.08055,59.70227,E5,train
587728930272510110,144.78561000000005,51.88046,E5,test
587728879802122421,151.17113,3.886749,E5,train
588017604147675240,185.56206,44.446056,E5,train
587739382062579874,221.5753,30.157667,E5,train
587729752746950698,255.15604,34.128853,E5,train
588017565491003551,187.84145,11.669509,E5,train
587739302606012519,183.81435,33.94651,E5,valid
587726101485584547,218.49138,4.3014199999999985,E5,test
587732134315950208,197.1894,50.844063,E5,train
588017978344276070,151.21497,34.58695,E5,test
588010880096010311,167.8907,5.2291050000000014,E5,train
587729387150180458,171.95818,59.40345799999999,E5,train
588007004701851721,134.11209,53.373272,E5,train
587741601502199876,202.8229,25.984413,E5,train
587724649262809211,193.21243,-2.5729103,E5,test
588007004718891135,210.16368,62.562298,E5,train
587739707411792059,220.37672,25.035406,E5,valid
588017724404072662,193.22202,6.592001400000001,E5,train
587733603184410819,222.19751,52.871372,E5,train
587741532784033999,167.10573,28.590185,E5,train
587739608633049154,199.99028,31.340584000000003,E5,train
587732054315499831,129.12056,36.64681,E5,train
587735697526161545,219.54608,53.462536,E5,train
587741815177936981,164.88558999999995,22.56069,E5,valid
587729231443132670,250.70961,43.346638,E5,valid
588017979961770133,170.03766000000005,39.96634,E5,train
587742014898634862,195.04976,22.963978,E5,train
587739721365454936,197.0821,29.889640000000004,E5,valid
587741421640024338,135.09596000000002,22.65646,E5,train
587729159513506015,218.2078,4.531977,E5,valid
587735665314103467,236.21413,43.69747,E5,train
587738065658380515,123.81772,55.09964,E5,valid
587734949659607227,138.42542,9.296535,E5,valid
587739630633025660,225.96234,25.740446,E5,valid
587729778524356913,228.94739,-0.96556944,E5,valid
588017979429224572,182.91614,40.583485,E5,train
587732484897439963,185.76015,51.08851,E5,test
587738197189787885,120.443924,55.399757,E5,train
587739114703749176,132.26453,24.485567,E5,test
587739459369173136,212.58943,30.148413,E5,train
587739721382953234,239.6555,18.968306,E5,train
587739720846606607,240.7156,18.198284,E5,test
587738947195633895,121.29519,20.176537,E5,train
587733411531522370,244.87263,35.95054000000001,E5,valid
587732471461904635,130.00092,34.90946,E5,valid
587741708328763749,133.48532,17.34841,E5,valid
587729155208904823,183.41129,65.3782,E5,train
588017627225522279,173.25406,44.973022,E5,train
587731869096476813,177.01837,54.571705,E5,test
587738409255698614,159.7528,12.650296,E5,test
587726031706063005,167.22041000000004,1.734723,E5,train
587742775092772981,173.41682,17.590841,E5,valid
588010879845138528,208.21693,5.1418595,E5,test
587741816785862805,158.14514,22.687412,E5,valid
588010136802033844,133.10645,50.693016,E5,valid
587739829272313957,207.54784,26.608734,E5,train
587734863216509110,145.60762,8.077383,E5,train
588017978335101251,129.61655,25.056107,E5,valid
587737825675772134,121.44031499999998,49.73388,E5,valid
587736478132076809,226.99013,9.56785,E5,train
587736542024565119,229.70251,6.722194,E5,train
587732772666933400,184.40518,10.897042,E5,train
588298663582367868,212.93794,44.256344,E5,valid
587731874457125245,114.78192,29.07973,E5,train
587739407324807279,200.90517,34.133347,E5,train
587724650329210973,176.48775,-1.6990951,E5,train
587729158440353822,219.4161,3.537756,E5,train
587732576700858441,163.86964,5.9248095,E5,train
587739405705150668,176.06927,33.430386,E5,valid
587742550151332105,236.44168,12.219433,E5,valid
587742903940218992,197.3739,17.777586,E5,test
587735342653833337,148.13556,9.171592,E5,test
587728666115506467,122.44781,42.329937,E5,test
587725040098803941,195.78413,-2.7080588,E5,valid
588016891173339322,149.74573999999996,36.13968,E5,train
587725552270246016,121.51811,48.188457,E5,train
587731512618516618,47.891582,-0.10087742,E5,train
587736619326177581,243.31645,25.662392,E5,valid
587741491448643814,176.11809,30.735952,E5,test
587741489290346653,149.03604,24.25674,E5,train
588016528244932714,149.62526,40.24795,E5,train
587742629593546847,210.6874,16.81953,E5,train
587726100412891352,220.93144,3.2170662999999995,E5,train
588016891709882469,148.79958,36.26538,E5,test
587737826208252314,113.68172,41.317223,E5,train
587732484362010770,190.988,50.65481,E5,train
587736478672879941,236.01263,8.48727,E5,train
587746209446887652,163.13676,8.834344,E5,train
588017726558175428,208.57632,7.754682499999999,E5,train
588009372296872034,160.8516,60.762035,E5,train
